latency,throughput,availability,reliability,response_time,efficiency_score,service_name,provider,logo_url
133.636,195.022,99.1242,97.98,155.936,89.9807,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
108.363,182.041,99.999,99.7585,111.11,92.7838,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
72.87,168.717,99.7467,99.2361,87.136,90.7337,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
65.621,212.655,98.9884,98.3249,82.487,93.4557,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
54.485,212.68,99.999,98.3652,57.894,92.6575,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
58.219,190.397,99.3065,99.1967,71.348,93.2971,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
77.002,200.809,99.8079,99.3141,103.026,94.9469,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
88.024,211.791,99.0708,97.4403,100.658,93.0298,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
50.699,206.842,99.6885,98.8228,64.798,96.9525,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
156.773,175.211,99.1653,97.4061,175.748,88.1245,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
54.493,208.137,99.999,99.4959,65.349,96.5329,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
86.189,176.47,99.7145,98.0658,110.171,94.2289,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
74.513,209.023,99.7284,99.0936,90.911,98.4975,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
80.508,167.513,98.5393,98.3821,91.348,93.529,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
147.608,205.088,98.9991,99.0525,149.221,92.6108,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
48.143,193.669,99.049,97.1338,69.929,92.2222,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
114.387,178.875,98.1851,97.7327,121.598,94.5691,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
65.279,202.043,99.4246,98.759,61.209,94.033,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
64.748,210.939,99.3567,98.5413,86.108,97.7058,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
99.026,199.712,99.7488,99.6098,130.886,92.657,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
28.485,201.32,99.3334,97.9303,37.941,97.3878,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
99.021,158.838,98.6609,97.6233,106.058,90.4096,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
83.577,186.133,99.2378,97.6492,97.112,94.4809,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
77.502,203.894,98.6102,97.4002,107.796,91.2875,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
84.247,194.652,99.0649,98.8982,101.983,93.5924,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.254,187.746,98.955,96.9991,66.195,93.6072,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
43.748,206.358,99.13,98.8844,61.995,95.995,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
212.601,181.229,99.0332,98.5853,233.994,87.8238,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
89.042,176.785,98.9314,98.0265,115.352,92.0931,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
33.844,181.864,99.3989,98.7389,50.354,92.9765,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
137.159,214.953,99.306,98.7506,143.444,89.5651,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
80.435,216.327,99.1828,98.6627,97.874,92.0879,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
70.04,171.219,99.999,99.568,86.501,92.4147,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
48.86,217.273,99.9366,98.5692,75.699,94.8369,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
66.063,208.165,99.5517,97.436,76.608,97.7613,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
80.714,198.261,99.0106,98.7507,94.293,94.1556,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
62.189,186.874,99.4898,97.4425,77.997,91.2068,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
27.979,207.403,99.887,99.99,49.592,96.7298,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
54.964,196.883,99.5695,97.7514,63.17,96.3671,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
36.03,204.772,99.0582,98.6207,59.622,97.0143,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
162.328,192.142,98.9241,97.1841,184.533,87.9448,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
59.539,205.431,99.52,97.5637,94.86,94.2868,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
76.994,190.371,99.5083,99.1306,107.73,94.9401,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
76.529,193.884,99.4709,98.3216,106.401,93.9498,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
77.242,171.682,99.2848,97.6549,93.204,89.838,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
93.688,202.875,99.7934,99.9791,111.991,95.9756,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
34.441,193.744,99.2777,98.4847,78.722,93.9746,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
135.564,171.946,99.8359,99.5243,151.868,87.3922,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
33.151,174.592,99.6368,99.6073,56.715,98.038,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
86.073,198.642,98.2868,98.0874,95.122,91.29,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
92.753,204.521,99.4754,98.8639,100.175,93.7725,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
126.747,195.249,98.984,97.6708,131.36,90.1868,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
83.465,179.128,99.999,99.8769,114.103,89.8541,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
92.215,177.829,99.3209,97.7101,104.789,93.8474,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
100.094,170.905,99.0965,97.7207,121.623,93.0369,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
67.226,168.266,99.547,98.9864,77.382,91.6318,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
53.847,221.209,99.9948,98.845,86.909,95.7653,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
102.186,188.493,98.9136,97.543,133.111,92.545,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
42.403,230.341,99.2814,97.8291,76.171,97.0656,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
95.377,203.517,99.2368,97.9618,107.488,92.8537,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
40.529,194.594,99.5954,99.1948,64.11,98.0668,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
87.66,198.629,99.0114,98.9994,111.207,90.4093,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
98.211,165.326,98.9313,97.0742,97.665,92.0633,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
106.333,175.351,99.2421,98.8615,125.656,92.7062,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
55.196,194.673,98.5448,97.37,83.808,96.1508,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
98.497,182.444,98.7217,98.1576,116.678,91.9707,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
44.291,172.863,98.3006,96.7038,68.1,93.1679,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
43.589,189.718,99.999,97.9336,71.943,97.0983,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
53.827,197.184,98.7602,96.9331,64.313,96.8061,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
49.885,204.294,99.1611,98.3345,61.825,95.4826,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
85.438,191.711,99.9173,98.107,117.593,95.5104,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
33.049,148.686,99.6086,98.0025,55.182,91.6814,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
89.561,208.512,99.4771,97.6499,104.888,95.7856,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
73.203,180.063,98.9552,97.6378,71.313,96.8657,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
87.879,176.539,98.415,96.6365,119.842,93.1756,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
84.845,201.837,98.5909,96.7377,90.445,96.3805,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
51.386,199.602,98.3722,97.5758,66.859,95.4705,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
72.473,180.824,99.2331,97.6014,89.492,90.58,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
105.198,175.42,99.999,99.4769,118.5,92.5263,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
58.488,187.997,99.2521,97.8763,58.324,95.2531,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
99.569,224.054,99.253,98.331,121.069,97.3804,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
51.253,220.092,99.506,99.0903,70.113,95.5276,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
25.502,217.812,99.3991,97.3311,47.934,94.5717,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
55.417,215.966,99.3729,98.3979,59.73,95.7553,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
36.637,218.894,99.3277,99.1443,35.714,94.8565,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
80.117,210.524,99.764,99.6678,109.339,94.8017,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
122.351,180.766,99.1992,97.6537,118.272,87.9326,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
43.115,210.646,99.4001,98.5799,59.898,96.035,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
64.689,171.276,99.4095,98.8926,76.076,95.8877,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
92.818,200.493,99.5565,99.135,108.571,94.7747,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
50.262,207.212,98.9942,98.3673,68.881,96.6289,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
49.578,164.448,98.8947,98.0844,52.973,94.8237,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
146.362,167.736,99.4131,98.2573,165.933,88.4549,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
40.899,178.664,99.1463,98.5529,66.061,95.4601,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
115.961,156.259,99.8366,98.0954,130.382,91.8518,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
86.849,214.28,99.6849,99.1547,120.982,95.2906,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
47.646,189.246,99.1302,99.0437,77.194,95.5839,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
88.584,194.5,98.9489,98.7019,110.551,92.3005,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
91.607,173.222,99.3311,98.9172,118.783,89.1611,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
52.349,192.22,98.3574,98.1968,40.887,93.9925,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
74.687,197.295,98.389,97.6897,100.397,95.2151,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
116.685,196.006,98.5409,96.7946,144.31,93.0227,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
107.797,203.983,99.758,99.2135,115.26,93.3071,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
34.393,205.097,98.943,98.1602,60.191,92.1828,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
51.693,193.501,99.5918,97.4978,68.984,96.7575,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
87.673,174.317,98.7972,98.5143,96.536,92.4038,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
72.474,196.812,99.6056,99.0049,102.121,92.6031,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
137.838,221.285,99.0267,97.5145,145.604,91.0347,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
52.183,183.968,98.6025,97.0412,83.341,93.3672,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
56.358,226.204,98.9021,98.0612,81.791,98.0547,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
148.4,192.019,99.999,98.4561,179.582,88.885,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
69.029,197.833,98.7417,98.3459,81.03,93.0877,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
123.388,211.577,99.2158,98.5401,138.647,93.6486,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
68.185,203.716,99.458,98.8216,87.246,93.9013,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
99.103,178.586,99.1433,97.8477,110.249,92.9626,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
73.585,233.164,98.9206,98.6048,85.039,95.4798,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
85.501,192.214,99.8176,98.2832,113.857,92.7868,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
40.147,214.36,99.4388,97.9332,66.005,95.9086,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
69.342,204.694,98.9874,98.1308,92.669,94.3574,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
53.4,208.819,98.7157,97.8125,72.449,95.7993,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
59.814,180.631,99.6627,98.7485,75.772,95.7637,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
108.667,176.283,99.0185,97.9987,133.856,89.2348,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
51.487,178.267,98.8368,98.1137,62.868,93.4773,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
54.315,217.096,99.323,98.6525,95.442,96.1635,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
38.101,172.286,99.4887,98.6006,64.195,92.0791,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
55.763,201.603,98.2212,97.7724,83.364,97.5448,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
90.978,206.468,98.4411,96.2598,121.694,96.139,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
123.861,209.158,99.0117,98.8357,148.092,91.0531,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
52.82,201.395,99.4467,99.1449,56.358,99.3122,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
41.825,190.205,99.999,99.3752,62.165,94.508,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
82.615,221.793,99.744,99.545,108.452,94.7089,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
70.792,168.474,99.0961,98.8243,94.348,93.4108,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
123.373,185.32,99.5823,99.3485,146.183,89.3152,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
42.477,179.093,99.7501,98.1533,56.068,93.3779,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
73.709,151.249,99.0695,97.0172,102.542,91.5871,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
102.562,162.185,98.8048,97.935,122.862,89.947,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
78.546,188.515,99.8347,98.8722,103.345,93.1375,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
37.797,214.206,99.0863,97.2696,59.987,93.1116,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
81.767,195.395,99.3317,98.6633,104.085,91.4974,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
117.138,193.142,99.1239,97.2612,153.195,88.9301,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
59.999,181.832,99.3468,97.7932,83.488,92.7049,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
54.608,217.24,99.5988,98.7259,80.462,99.4308,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
28.99,204.287,99.3498,98.8686,46.698,93.7719,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
64.998,216.676,99.2183,98.2474,90.674,96.2434,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
67.488,228.339,99.4262,97.9006,83.976,99.2687,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
54.1,191.938,98.5802,98.1642,86.014,97.5317,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
43.565,198.01,99.3311,98.8512,59.673,93.7848,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
92.463,185.463,98.9196,97.0427,114.165,92.2799,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
99.685,185.44,99.2681,98.7833,115.003,91.5123,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
52.493,200.852,98.3185,96.2439,77.922,94.076,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
102.592,197.881,98.8794,97.2567,118.113,93.4048,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
138.22,164.465,99.3097,97.5322,148.927,90.0975,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
110.3,244.792,99.0139,98.6096,118.501,93.3291,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
90.459,227.235,99.4682,99.0302,111.061,94.8076,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
73.534,195.883,98.7813,98.2229,94.439,89.5434,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
44.457,206.876,99.6195,97.8523,68.877,97.3784,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
48.916,216.383,98.8894,96.7996,61.538,96.2619,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
77.123,184.123,99.4664,98.8625,98.713,93.7825,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
74.242,236.52,99.9033,97.9162,67.389,96.384,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
51.656,200.85,99.4462,98.1356,90.114,96.078,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
61.723,152.367,98.5831,97.411,73.835,93.5544,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
83.508,210.671,98.4117,97.7812,114.038,94.4115,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
43.162,199.727,99.0576,97.8256,58.795,96.9315,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
146.965,162.223,98.9112,98.5088,162.18,87.2354,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
93.613,208.563,99.2126,98.566,117.278,93.6496,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
